Date,us_Trade Weighted Dollar Index,kr_fx,jp_fx,us_ret,kr_ret,jp_ret,kr_us_spread,jp_us_spread,kr_jp_spread,corr_us_kr,corr_us_jp,corr_kr_jp,us_ret_lag1,kr_ret_lag1,jp_ret_lag1,US_Interest_Rate,KR_Interest_Rate,JP_Interest_Rate,US_GDP,KR_GDP,JP_GDP,US_CPI,KR_CPI,JP_CPI,US_Employment,KR_Employment,JP_Employment,US_Unemployment,KR_Unemployment,JP_Unemployment,US_Trade_Balance,KR_Trade_Balance,JP_Trade_Balance
24.Jan,121.98677615046773,1338.7464240035144,149.54482433373596,-0.006524274,-0.008655657,-0.001832618,-0.002131382,0.004691656,-0.006823039,1.002549675107529,0.8641175457767553,0.7743036973054218,-0.007023519,-0.010580303,-0.002760348,7.058878841322242,4.353170790982581,-0.039299128,7151865.322491101,613137457.9399378,157503812.09742704,-0.078890992,0.084833059,0.067181847,156450.65789799803,28576113.63044571,67643624.61,4.564618964422854,2.765821145537649,2.6010958818201906,-53522.92572,10240564226623.215,-4.06272E+11
24.Feb,121.35859851838056,1329.8287001560511,149.76206659233213,-0.005325821,-0.007354972,0.000116239,-0.002029151,0.00544206,-0.00747121,0.9586815030258266,0.8553775115562388,0.7052239948156158,-0.006524274,-0.008655657,-0.001832618,6.974602172809473,4.258932770147921,-0.033056878,7175863.895888893,618587919.6515163,157744338.35377303,-0.011896607,0.1266207561749437,0.065401973,156393.11723404785,28492316.922118574,67668690.36,4.654836393198849,2.8183737242376257,2.620685895762016,-54367.53467,1.63773E+13,157735151059.85626
24.Mar,120.7462996939507,1321.7235876886525,149.9773059572987,-0.005181797,-0.006681616,0.000225796,-0.00149982,0.005407592,-0.006907412,0.9146285633205512,0.8422431527113541,0.6315235497146725,-0.005325821,-0.007354972,0.000116239,6.849415105963697,4.138860568,-0.022987146,7197497.9040702395,623942158.6023914,157871193.33387122,0.070887239,0.1250630612123854,0.064838027,156399.64711947128,28403943.276960596,67691188.63134325,4.713386987301279,2.865119833340476,2.6366973314367987,-55468.13668,21926271352275.05,616771891060.9282
24.Apr,120.39555776114531,1319.526178837334,150.65553553604968,-0.00301568,-0.002217641,0.003425629,0.000798039,0.006441309,-0.00564327,0.885451625,0.8247626022330584,0.5685336541975304,-0.005181797,-0.006681616,0.000225796,6.691164292623587,4.017269769573452,-0.005424774,7230618.474311345,629650640.9001071,158311240.51594347,0.16265808221389164,0.12439124390971137,0.065385335,156454.38460276817,28415246.798009597,67713301.21392688,4.741680912374428,2.9052377365328272,2.6490077036009994,-57672.3344,27070062503293.195,936156990330.0652
24.May,120.1083752887861,1318.6804255060276,151.69633276084406,-0.002471818,-0.001118435,0.005931795,0.001353384,0.008403614,-0.00705023,0.8577587033800965,0.8036536124175186,0.5035852714339359,-0.00301568,-0.002217641,0.003425629,6.507903631838781,3.894419957639294,0.012854105052891994,7262111.2632989995,635044017.7410482,158697419.26433018,0.25976409895434255,0.12453687102001341,0.066916352,156564.15679965235,28438116.663013414,67732403.30183433,4.741895017569028,2.9381867173099585,2.6576178074407495,-60294.22231,31471631664110.727,1144433459962.3865
24.Jun,120.14623680499923,1321.236734742671,152.9885971183337,0.000198367,0.001478835,0.007707352,0.001280469,0.007508985,-0.006228517,0.8383801385571139,0.7861378205836754,0.47128700258545697,-0.002471818,-0.001118435,0.005931795,6.307631928177292,3.7751325281693737,0.031229472741125575,7291194.265488919,639991998.3656636,159023531.0599483,0.35875859105211805,0.12541382928868483,0.069286777,156712.17707285855,28470710.141626444,67748222.88189602,4.742830861717099,2.963695198490078,2.6626393666733024,-63005.45476,35073153958923.188,1246463868832.604
24.Jul,120.25653906544106,1325.7267110133698,154.28639686652434,0.000819311,0.003004024,0.007914835,0.002184714,0.007095524,-0.004910811,0.8208972811622394,0.7667937405008207,0.44247154349927553,0.000198367,0.001478835,0.007707352,6.098058437036634,3.6571598658013644,0.049270419,7329086.119495179,643989164.9768478,159518924.9942062,0.45648287620855243,0.12692267685182856,0.072341556,156892.92000655836,28510414.068129376,67779247.81749468,4.737388195598849,2.9470709755974833,2.6556095889824007,-66389.27032,3.75667E+13,1280830040750.8218
24.Aug,120.35046092787547,1327.6973883265978,154.06184615690023,0.000717635,0.001275108,-0.00193537,0.000557473,-0.002653005,0.003210478,0.8037637718787567,0.7288938749765433,0.4291275114900779,0.000819311,0.003004024,0.007914835,5.886400541898944,3.548499673696115,0.085739159,7364653.684515957,647319543.9776081,159972483.5352121,0.5501322465630869,0.12895495935310308,0.07592061,157098.12104669143,28555836.279938135,67808692.83,4.716368150224459,2.9196960457262238,2.6446145013911173,-68836.94622,39203553724229.266,1229407314254.693
24.Sep,120.41330477623019,1327.7516762587052,153.23328165153148,0.000489824,-5.27E-05,-0.005872006,-0.000542486,-0.00636183,0.005819344,0.7929324665822135,0.6877865518467193,0.424592469,0.000717635,0.001275108,-0.00193537,5.653216420018053,3.4499205105905073,0.12279884971988819,7397062.362499178,649949902.7589641,160374783.46606106,0.6373047124852752,0.13139736482365705,0.079864141,157343.27835141047,28605042.282167874,67835832.54702088,4.668959064880774,2.8834667274703034,2.630380487517229,-72448.08614,4.00203E+13,1102317260980.5366
24.Oct,120.74253509646252,1331.4159851098407,153.01994685515368,0.002681356,0.0027167,-0.001469157,3.534388157149078e-05,-0.004150513,0.004185857,0.7869786245622534,0.6562216802502051,0.43250645832748597,0.000489824,-5.27E-05,-0.005872006,5.388654217724708,3.336531648477745,0.1592786059145203,7435845.116809102,653816093.5794154,160954617.14984328,0.7160327904406866,0.1341356088024459,0.084017394,157598.76157511526,28621913.415709604,67887817.52042131,4.609222116125034,2.9053553392158658,2.613658460405212,-75027.36948,40481987806916.87,983357895204.3796
24.Nov,121.48274333177774,1339.8107835225671,153.29933300075905,0.005995799,0.006241952,0.001937416,0.000246153,-0.004058383,0.004304536,0.7802693459010768,0.6442278585829221,0.4698700004457038,0.002681356,0.0027167,-0.001469157,5.109088609128959,3.2241357231219268,0.19414202831225363,7471363.107,657182577.5104393,161495501.2,0.7847990768873362,0.1370579601192825,0.088234801,157885.40362919614,28635534.033425875,67939269.67086905,4.5531821987611165,2.9288934296103957,2.595198882192241,-78040.6634,40296785006500.91,819578329149.7068
24.Dec,122.46697844360813,1354.308378588344,153.3755199817811,0.007950046,0.010649805068112294,0.000753457,0.002699759,-0.007196589,0.009896348,0.7757150924021926,0.6254822011617075,0.49597727721119356,0.005995799,0.006241952,0.001937416,4.822606903118916,3.098905318608032,0.226504848,7502877.270305439,659998330.7230475,161985104.06054726,0.8425367623827008,0.14005833750085697,0.092383422,158207.37936899305,28645820.568367742,67988698.71614595,4.479150807170758,2.953209908077161,2.5757292953347997,-83039.44804,39534924835931.52,6.20374E+11
25.Jan,123.67274969094721,1372.537662789893,153.92421972024755,0.00970533,0.013317021233501697,0.003930908,0.003611691,-0.005774422,0.009386113,0.7762975379651658,0.6118811483560319,0.526296405,0.007950046,0.010649805068112294,0.000753457,4.534995160616309,2.9846207949872863,0.2642262395699537,7536892.828005788,661867379.6927035,162593256.01254657,0.888616576,0.1430389270192483,0.096345679,158533.62615374045,28606712.83276439,68051289.89541079,4.388148030524313,2.951497441454935,2.5516057883030583,-92096.50076,37621806837341.13,381946357339.9027
25.Feb,124.79227632282398,1390.111689,153.91500525525993,0.009052512,0.012922443465419271,0.00040706,0.003869931,-0.008645452,0.012515383331800018,0.7808090865650155,0.6060712445353756,0.5633886788148006,0.00970533,0.013317021233501697,0.003930908,4.269994737545474,2.8723760998789962,0.32308870513705207,7566715.894095928,663110303.3746128,163151865.0889696,0.922821912,0.14591228977522305,0.10002133964258636,158856.08947540092,28559773.48573844,68111183.25988683,4.320601090626783,2.9464102982512834,2.527347458325399,-100240.9932,35233890333489.54,125614545382.20908
25.Mar,125.69266400182835,1409.0724613348898,153.48542383911322,0.007337753,0.013905136629398643,-0.002304564,0.006567383,-0.009642318,0.016209701,0.7747494339637464,0.6053283411429208,0.6016305957470774,0.009052512,0.012922443465419271,0.00040706,4.033294514655358,2.7467045912851655,0.3805822629933291,7591871.025754177,663752426.5870929,163649127.30508122,0.9453140563112225,0.14860294756234366,0.10332879410154663,159170.87378063332,28507193.868842933,68166851.79011865,4.256190812000203,2.9384385604204586,2.503695537595744,-110270.4766,32490292670018.42,-1.39141E+11
25.Apr,126.26283399287745,1425.930282877413,152.34706642640785,0.004711779,0.012454808012497234,-0.007063148,0.007743029,-0.011774927,0.019517955727681394,0.7693135369985177,0.608594449,0.6403802860165144,0.007337753,0.013905136629398643,-0.002304564,3.829165478614593,2.635769095812163,0.4352189971741785,7626487.8824739745,665498448.6807121,164514047.48042923,0.9565895646547619,0.1510484511438819,0.10620563929156447,159477.84344192347,28559080.397571687,68226582.11362372,4.196535836876275,2.906451839560102,2.485627942811182,-110221.6173,31225404692793.867,-3.69611E+11
25.May,126.4918289650353,1435.1771137793617,151.14768163418074,0.001964693,0.007083837,-0.007429738,0.005119143,-0.009394431,0.014513574795836781,0.7668355603656862,0.6089903153767143,0.6569564819771225,0.004711779,0.012454808012497234,-0.007063148,3.6604743818194665,2.5358940770120957,0.48564548802171764,7657491.386047573,666905689.1045481,165347152.21382958,0.9574318352243045,0.15319995083294985,0.10860863078383359,159755.24083382695,28620379.861500412,68280842.14136958,4.155950284,2.8704712355989783,2.469798269220741,-110050.3555,30008906072507.95,-5.88405E+11
25.Jun,126.3611905710263,1438.6984481777342,149.82545013215093,-0.00096224,0.002954661,-0.00825508,0.0039169,-0.007292841,0.011209740593944108,0.7686483962911909,0.6047953808206022,0.6629922806018115,0.001964693,0.007083837,-0.007429738,3.5287381632492685,2.4237297377816724,0.5307699651438513,7684312.7666823855,667965808.8128641,166126629.9,0.9488589236801639,0.1550223020281225,0.11051306420336081,159994.11126152525,28688311.983191255,68328551.10209976,4.097744778187655,2.831975554965998,2.456457614912722,-107053.5592,28872452832075.387,-7.90128E+11
25.Jul,126.02376829928741,1440.7902956909377,148.78030208835958,-0.002644621,0.001928566,-0.006358863,0.004573187,-0.003714241,0.008287428,0.7708391882996041,0.5990198128205884,0.6650624894197739,-0.00096224,0.002954661,-0.00825508,3.434213421638612,2.3230699403408415,0.5698988955994561,7726465.280253245,669253599.2859625,166823516.18453163,0.9320695355800324,0.15649374904293423,0.11191166235483446,160201.80130860797,28760678.633217275,68369798.63369393,4.071427479468309,2.7750291757473358,2.4457572975881234,-104998.2057,27963498130723.816,-9.52058E+11
25.Aug,125.61468720574379,1442.5830495820924,147.89226454629656,-0.003215483,0.001701951,-0.005318729,0.004917434,-0.002103246,0.00702068,0.7760139070561711,0.6089397473673254,0.6525869689898853,-0.002644621,0.001928566,-0.006358863,3.376014751539864,2.238564024433868,0.6022279661415166,7765843.788,670267749.7331722,167433581.09834665,0.908389,0.15760523888497677,0.11281305082051574,160364.61831172416,28834478.35924418,68403327.45311788,4.054599086236848,2.7165255591781197,2.4377542930683407,-99790.31142,27193203755585.688,-1.08745E+12
25.Sep,125.0385756053822,1442.890936596669,147.12536282205096,-0.004583733,0.000605241,-0.004542646,0.005188974,4.108711220079551e-05,0.005147887,0.7826601995624726,0.6210997680688265,0.6295641852271379,-0.003215483,0.001701951,-0.005318729,3.337955505904795,2.1731317793845766,0.6275672906451256,7801544.335443195,671005199.6436658,167947204.83782977,0.8792168483940702,0.15835942257626576,0.1132399089150134,160498.8051,28907353.861891065,68428903.56700587,4.059815559741429,2.658375537490482,2.4324189602084862,-92804.40722,26570812505293.805,-1.1949E+12
25.Oct,124.47583389689532,1445.735106811888,146.89079038556838,-0.00446539,0.002356123,-0.001034867,0.006821512,0.003430522,0.00339099,0.789153078,0.6300434972419612,0.6000461197084784,-0.004583733,0.000605241,-0.004542646,3.313263519656089,2.1235288054586765,0.645855664,7832863.702025297,671471495.5738001,168358622.80822968,0.8459774062966496,0.15876940522113786,0.11322688393261089,160569.90899132928,28977211.29841653,68446554.96249491,4.074715919103308,2.602288251846893,2.429644591828363,-82716.04122,26100205804872.297,-1.27398E+12
25.Nov,123.95246534235028,1452.0969068012287,147.29495148116703,-0.004142138,0.004726536,0.003098942,0.008868674,0.00724108,0.001627594,0.7990049329730773,0.6320552183445847,0.5658808850977519,-0.00446539,0.002356123,-0.001034867,3.2870428264425704,2.0901402647616063,0.6573795300601541,7859300.425,671679764,168665713.04734272,0.8100745862200716,0.15885730744488863,0.11281835493047031,160606.68525512647,29042256.752336953,68456544.56956019,4.110884764955901,2.5497400472122562,2.4292583225314006,-75621.68059,25780323400346.77,-1.32515E+12
25.Dec,123.25687868298922,1459.2446195875984,148.00554792277077,-0.005568719,0.005185305,0.005041449,0.010754024076008029,0.010610168,0.000143856,0.8006526750579027,0.6501500864063183,0.5458398389470049,-0.004142138,0.004726536,0.003098942,3.2604329177571265,2.075086370191395,0.6726396236313704,7880549.666718597,671649559.7,168869695.62112418,0.7728518105645492,0.1586527002229177,0.11206612818062969,160612.36333489013,29101020.058295224,68459338.87883213,4.142110183274557,2.5019534616247157,2.431032930488193,-68672.85559,25605689334263.395,-1.34967E+12
